Optimizing /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_3200_pointcloud_sample_rate-2_val
Output folder: /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_3200_pointcloud_sample_rate-2_val [21/05 06:28:26]
Tensorboard not available: not logging progress [21/05 06:28:26]
set trained model iteration as None [21/05 06:28:26]

 [21/05 06:28:31]
Random Sample Done! [21/05 06:28:38]
(23797894, 3) [21/05 06:28:38]
Loading Training Cameras [21/05 06:28:41]
Loading Test Cameras [21/05 06:28:41]
Number of points at initialisation :  23797894 [21/05 06:28:47]
can not find ckpt at  /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_3200_pointcloud_sample_rate-2_val/chkpnt/-1.pth , train from scratch [21/05 06:28:51]

Training progress:   0%|          | 0/55115 [00:00<?, ?it/s]start from iteration 1 [21/05 06:28:51]
start from epoch 0 [21/05 06:28:51]

Training progress:   0%|          | 0/55115 [00:09<?, ?it/s, Loss=0.1745942]
Training progress:   0%|          | 10/55115 [00:09<14:01:25,  1.09it/s, Loss=0.1745942]
Training progress:   0%|          | 10/55115 [00:14<14:01:25,  1.09it/s, Loss=0.1829968]
Training progress:   0%|          | 20/55115 [00:14<10:38:14,  1.44it/s, Loss=0.1829968]
Training progress:   0%|          | 20/55115 [00:20<10:38:14,  1.44it/s, Loss=0.1607986]
Training progress:   0%|          | 30/55115 [00:20<9:43:15,  1.57it/s, Loss=0.1607986] 
Training progress:   0%|          | 30/55115 [00:26<9:43:15,  1.57it/s, Loss=0.1702930]
Training progress:   0%|          | 40/55115 [00:26<9:42:40,  1.58it/s, Loss=0.1702930]
Training progress:   0%|          | 40/55115 [00:32<9:42:40,  1.58it/s, Loss=0.1766542]
Training progress:   0%|          | 50/55115 [00:32<9:14:00,  1.66it/s, Loss=0.1766542]
Training progress:   0%|          | 50/55115 [00:37<9:14:00,  1.66it/s, Loss=0.1352668]
Training progress:   0%|          | 60/55115 [00:37<8:57:09,  1.71it/s, Loss=0.1352668]
Training progress:   0%|          | 60/55115 [00:43<8:57:09,  1.71it/s, Loss=0.1693407]
Training progress:   0%|          | 70/55115 [00:43<9:06:00,  1.68it/s, Loss=0.1693407]
Training progress:   0%|          | 70/55115 [00:48<9:06:00,  1.68it/s, Loss=0.1231441]
Training progress:   0%|          | 80/55115 [00:48<8:40:30,  1.76it/s, Loss=0.1231441]
Training progress:   0%|          | 80/55115 [00:54<8:40:30,  1.76it/s, Loss=0.1375304]
Training progress:   0%|          | 90/55115 [00:54<8:28:01,  1.81it/s, Loss=0.1375304]
Training progress:   0%|          | 90/55115 [00:59<8:28:01,  1.81it/s, Loss=0.1428679]
Training progress:   0%|          | 100/55115 [00:59<8:23:00,  1.82it/s, Loss=0.1428679]
Training progress:   0%|          | 100/55115 [01:04<8:23:00,  1.82it/s, Loss=0.1524645]
Training progress:   0%|          | 110/55115 [01:04<8:25:09,  1.81it/s, Loss=0.1524645]
Training progress:   0%|          | 110/55115 [01:09<8:25:09,  1.81it/s, Loss=0.1084168]
Training progress:   0%|          | 120/55115 [01:09<8:08:17,  1.88it/s, Loss=0.1084168]
