Optimizing /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_8400_pointcloud_sample_rate-5120_val
Output folder: /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_8400_pointcloud_sample_rate-5120_val [20/05 17:49:33]
Tensorboard not available: not logging progress [20/05 17:49:33]
set trained model iteration as None [20/05 17:49:33]

 [20/05 17:49:37]
Random Sample Done! [20/05 17:49:48]
(9296, 3) [20/05 17:49:48]
Loading Training Cameras [20/05 17:49:51]
Loading Test Cameras [20/05 17:49:51]
Number of points at initialisation :  9296 [20/05 17:49:52]
can not find ckpt at  /root/Nerf/Predict/scannet/108ec0b806/colmap-dense_None-PM_minimal-xyz_r_8400_pointcloud_sample_rate-5120_val/chkpnt/-1.pth , train from scratch [20/05 17:49:52]

Training progress:   0%|          | 0/55115 [00:00<?, ?it/s]start from iteration 1 [20/05 17:49:52]
start from epoch 0 [20/05 17:49:52]

Training progress:   0%|          | 0/55115 [00:25<?, ?it/s, Loss=0.2054833]
Training progress:   0%|          | 10/55115 [00:25<39:45:29,  2.60s/it, Loss=0.2054833]
Training progress:   0%|          | 10/55115 [00:39<39:45:29,  2.60s/it, Loss=0.1815122]
Training progress:   0%|          | 20/55115 [00:39<28:18:10,  1.85s/it, Loss=0.1815122]
Training progress:   0%|          | 20/55115 [00:52<28:18:10,  1.85s/it, Loss=0.1885210]
Training progress:   0%|          | 30/55115 [00:52<24:48:44,  1.62s/it, Loss=0.1885210]
Training progress:   0%|          | 30/55115 [01:10<24:48:44,  1.62s/it, Loss=0.2139166]
Training progress:   0%|          | 40/55115 [01:10<25:43:53,  1.68s/it, Loss=0.2139166]
Training progress:   0%|          | 40/55115 [01:24<25:43:53,  1.68s/it, Loss=0.1984853]
Training progress:   0%|          | 50/55115 [01:24<24:15:43,  1.59s/it, Loss=0.1984853]
Training progress:   0%|          | 50/55115 [01:38<24:15:43,  1.59s/it, Loss=0.1785341]
Training progress:   0%|          | 60/55115 [01:38<23:27:15,  1.53s/it, Loss=0.1785341]
Training progress:   0%|          | 60/55115 [01:59<23:27:15,  1.53s/it, Loss=0.1790645]
Training progress:   0%|          | 70/55115 [01:59<26:00:25,  1.70s/it, Loss=0.1790645]
Training progress:   0%|          | 70/55115 [02:12<26:00:25,  1.70s/it, Loss=0.1615987]
Training progress:   0%|          | 80/55115 [02:12<24:12:32,  1.58s/it, Loss=0.1615987]
Training progress:   0%|          | 80/55115 [02:26<24:12:32,  1.58s/it, Loss=0.1701482]
Training progress:   0%|          | 90/55115 [02:26<22:59:19,  1.50s/it, Loss=0.1701482]
Training progress:   0%|          | 90/55115 [02:48<22:59:19,  1.50s/it, Loss=0.1863402]
Training progress:   0%|          | 100/55115 [02:48<26:32:48,  1.74s/it, Loss=0.1863402]
Training progress:   0%|          | 100/55115 [03:03<26:32:48,  1.74s/it, Loss=0.1911706]
Training progress:   0%|          | 110/55115 [03:03<25:28:34,  1.67s/it, Loss=0.1911706]
Training progress:   0%|          | 110/55115 [03:17<25:28:34,  1.67s/it, Loss=0.1508623]
Training progress:   0%|          | 120/55115 [03:17<24:11:20,  1.58s/it, Loss=0.1508623]
